timestamp,disch_pres,avg_amps,Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/9/2020 21:59,147.6000061,56.40000153,6.199999809,0.560000002,10.60000038,130.6999969,0,CLEAR,10.76666667
11/9/2020 22:00,155.3999939,61,5.699999809,0.569999993,10.5,113.8000031,1,CLEAR,0.716666667
11/9/2020 22:01,155.3999939,61,5.699999809,0.569999993,10.5,113.8000031,2,CLEAR,2.15
11/9/2020 22:02,155.3999939,61,5.699999809,0.569999993,10.5,113.8000031,0,CLEAR,0.716666667
11/9/2020 22:03,165.3999939,59.20000076,5.900000095,0.589999974,11.19999981,122.3000031,0,CLEAR,5.016666667
11/9/2020 22:04,145.3000031,58.40000153,6.800000191,0.639999986,10.30000019,118.6999969,0,CLEAR,20.1
11/9/2020 22:05,144.3000031,59.40000153,6.300000191,0.620000005,11,111.3000031,0,CLEAR,20.08333333
11/9/2020 22:06,161.1000061,48.20000076,5.800000191,0.639999986,10.5,120.1999969,1,CLEAR,18.65
11/9/2020 22:07,161.1000061,48.20000076,5.800000191,0.639999986,10.5,120.1999969,0,CLEAR,1.433333333
11/9/2020 22:08,136.5,46.79999924,6.400000095,0.649999976,11.69999981,123.5999985,0,CLEAR,2.866666667
11/9/2020 22:09,139.3000031,53.70000076,5.900000095,0.610000014,10.69999981,126.8000031,0,CLEAR,17.21666667
11/9/2020 22:10,160.1000061,52.20000076,6,0.620000005,9.800000191,129.6999969,0,CLEAR,10.05
11/9/2020 22:11,155.1000061,46.29999924,6.5,0.569999993,10.60000038,115.9000015,0,CLEAR,10.05
11/9/2020 22:12,155.8000031,47.59999847,5.599999905,0.540000021,11.69999981,114.9000015,0,CLEAR,5.016666667
11/9/2020 22:13,145.1999969,47.40000153,6.099999905,0.569999993,11.80000019,111.9000015,2,CLEAR,12.2
11/9/2020 22:14,75,4.300000191,6.300000191,0.589999974,11.39999962,108.1999969,0,CLEAR,2.866666667
11/9/2020 22:15,65.69999695,3.700000048,6.099999905,0.579999983,10.60000038,102.8000031,0,CLEAR,20.08333333
11/9/2020 22:16,69.90000153,3.799999952,5.699999809,0.629999995,10.60000038,107,0,CLEAR,20.08333333
11/9/2020 22:17,69,3.900000095,6.199999809,0.560000002,10,119.9000015,0,CLEAR,19.36666667
11/9/2020 22:18,90.59999847,4.099999905,6,0.600000024,11.60000038,117.5999985,1,CLEAR,5.75
11/9/2020 22:19,90.59999847,4.099999905,6,0.600000024,11.60000038,117.5999985,0,CLEAR,1.433333333
11/9/2020 22:20,90.59999847,4.099999905,6,0.600000024,11.60000038,117.5999985,0,CLEAR,0.716666667
11/9/2020 22:21,60.5,3.599999905,6.699999809,0.540000021,7.800000191,140.1999969,0,HI,11.45
11/9/2020 22:22,71.90000153,2.900000095,8.5,0.5,9.800000191,134.6999969,0,HI,20.83333333
11/9/2020 22:23,89.09999847,3.099999905,7.099999905,0,8.399999619,52,0,CLEAR,20.08333333
11/9/2020 22:24,85.19999695,3.299999952,7.900000095,0,8.699999809,63.5,2,HI,7.9
11/9/2020 22:25,78.5,2.200000048,7.400000095,0.07,8.399999619,68.69999695,1,HI,0.716666667
11/9/2020 22:26,78.5,2.200000048,7.400000095,0.07,8.399999619,68.69999695,0,HI,2.15
11/9/2020 22:27,78.5,2.200000048,7.400000095,0.07,8.399999619,68.69999695,0,HI,0.716666667
11/9/2020 22:28,78.5,2.200000048,7.400000095,0.07,8.399999619,68.69999695,2,HI,3.583333333
11/9/2020 22:29,78.5,2.200000048,7.400000095,0.07,8.399999619,68.69999695,0,HI,0.716666667
11/9/2020 22:30,72.30000305,67.19999695,5.800000191,0.629999995,11.5,121.5,1,CLEAR,2.15
11/9/2020 22:31,72.30000305,67.19999695,5.800000191,0.629999995,11.5,121.5,0,CLEAR,0.716666667
11/9/2020 22:32,72.30000305,67.19999695,5.800000191,0.629999995,11.5,121.5,0,CLEAR,1.45
11/9/2020 22:33,69.30000305,60.5,6,0.569999993,11.5,116.1999969,0,CLEAR,4.3
11/9/2020 22:34,68.80000305,62.79999924,6.199999809,0.579999983,11.39999962,123.1999969,0,CLEAR,15.78333333
11/9/2020 22:35,64.30000305,62.20000076,5.800000191,0.579999983,11.30000019,128.1000061,0,HI,20.08333333
11/9/2020 22:36,63.40000153,56.90000153,6.599999905,0.569999993,11.5,125.1999969,0,CLEAR,20.08333333
11/9/2020 22:37,67.09999847,51.20000076,5.800000191,0.569999993,10.5,126.8000031,2,CLEAR,17.21666667
11/9/2020 22:38,67.09999847,51.20000076,5.800000191,0.569999993,10.5,126.8000031,1,CLEAR,0.716666667
11/9/2020 22:39,67.09999847,51.20000076,5.800000191,0.569999993,10.5,126.8000031,2,CLEAR,1.433333333
11/9/2020 22:40,67.09999847,51.20000076,5.800000191,0.569999993,10.5,126.8000031,0,CLEAR,0.733333333
11/9/2020 22:41,62,55.29999924,6.099999905,0.620000005,10.39999962,126.5,0,CLEAR,19.36666667
11/9/2020 22:42,61,56.5,6.699999809,0.629999995,10.60000038,133,0,CLEAR,20.08333333
11/9/2020 22:43,67.59999847,53.79999924,6.300000191,0.639999986,9.800000191,120.9000015,0,CLEAR,20.08333333
11/9/2020 22:44,69.80000305,54.40000153,5.599999905,0.540000021,10.19999981,113.4000015,0,CLEAR,9.333333333
11/9/2020 22:45,62.40000153,45.40000153,6.099999905,0.600000024,10.80000019,132.5,0,CLEAR,10.76666667
11/9/2020 22:46,62.40000153,45.40000153,6.099999905,0.600000024,10.80000019,132.5,1,CLEAR,1.433333333
11/9/2020 22:47,69.90000153,51.79999924,6.599999905,0.560000002,11.30000019,131.3000031,0,CLEAR,10.75
11/9/2020 22:48,60.79999924,50.79999924,6.099999905,0.600000024,11.30000019,134.6000061,0,HI,7.9
11/9/2020 22:49,157,60.40000153,6.199999809,0.649999976,10.19999981,125.5,0,CLEAR,8.6
11/9/2020 22:50,151.3999939,64.40000153,5.699999809,0.639999986,11.69999981,122.5,0,CLEAR,11.48333333
11/9/2020 22:51,155.5,64.5,5.699999809,0.540000021,11.19999981,128.8999939,0,CLEAR,20.08333333
11/9/2020 22:52,147.6999969,59,6.599999905,0.550000012,10.5,113.5,0,CLEAR,10.05
11/9/2020 22:53,147.6999969,59,6.599999905,0.550000012,10.5,113.5,0,CLEAR,0.716666667
11/9/2020 22:54,161.6000061,56.5,5.800000191,0.540000021,11.39999962,113,0,CLEAR,2.15
11/9/2020 22:55,161.6000061,56.5,5.800000191,0.540000021,11.39999962,113,0,CLEAR,0.716666667
11/9/2020 22:56,144.3999939,57.59999847,5.800000191,0.589999974,10.80000019,117.9000015,0,CLEAR,5.733333333
11/9/2020 22:57,153.6999969,53.70000076,6.400000095,0.540000021,10,111.9000015,0,CLEAR,20.1
11/9/2020 22:58,163.5,52.20000076,5.699999809,0.540000021,10.69999981,111.1999969,0,CLEAR,20.08333333
11/9/2020 22:59,158.3000031,53.20000076,6.599999905,0.610000014,9.699999809,121.0999985,0,CLEAR,20.08333333
11/9/2020 23:00,158.3000031,53.20000076,6.599999905,0.610000014,9.699999809,121.0999985,2,CLEAR,2.15
11/9/2020 23:01,158.3000031,53.20000076,6.599999905,0.610000014,9.699999809,121.0999985,0,CLEAR,2.15
11/9/2020 23:02,141.6999969,47,6,0.550000012,10.89999962,119.0999985,0,CLEAR,15.78333333
11/9/2020 23:03,136.8000031,50.40000153,6.099999905,0.600000024,11.60000038,127.5,1,CLEAR,9.333333333
11/9/2020 23:04,160.6000061,48.29999924,5.900000095,0.589999974,10.60000038,116.4000015,2,CLEAR,5.016666667
11/9/2020 23:05,144.8000031,53.20000076,5.800000191,0.620000005,10.10000038,118.4000015,0,CLEAR,5.75
11/9/2020 23:06,144.8000031,53.20000076,5.800000191,0.620000005,10.10000038,118.4000015,1,CLEAR,2.866666667
11/9/2020 23:07,135.3000031,52.70000076,6.400000095,0.589999974,11.10000038,123.3000031,2,CLEAR,10.76666667
11/9/2020 23:08,136.3000031,52.29999924,5.599999905,0.589999974,9.899999619,124.5,0,CLEAR,6.45
11/9/2020 23:09,137.3999939,51.40000153,6.099999905,0.579999983,10.30000019,116.8000031,0,CLEAR,5.016666667
11/9/2020 23:10,78.69999695,3.599999905,5.699999809,0.610000014,11.80000019,122,0,CLEAR,15.06666667
11/9/2020 23:11,84.90000153,3.200000048,6,0.540000021,10.60000038,115.9000015,0,CLEAR,19.36666667
11/9/2020 23:12,68.90000153,4.300000191,5.900000095,0.629999995,10.5,124.6999969,0,CLEAR,20.1
11/9/2020 23:13,68.90000153,4.300000191,5.900000095,0.629999995,10.5,124.6999969,1,CLEAR,5.016666667
11/9/2020 23:14,68.90000153,4.300000191,5.900000095,0.629999995,10.5,124.6999969,2,CLEAR,0.716666667
11/9/2020 23:15,76.30000305,3.700000048,6.5,0.629999995,9.899999619,114.4000015,1,CLEAR,1.483333333
11/9/2020 23:16,76.30000305,3.700000048,6.5,0.629999995,9.899999619,114.4000015,0,CLEAR,0.666666667
11/9/2020 23:17,58.20000076,4,5.699999809,0.589999974,10.30000019,132.1000061,0,HI,12.2
11/9/2020 23:18,64.40000153,3.400000095,5.599999905,0.49000001,7.900000095,129.3000031,0,HI,20.08333333
11/9/2020 23:19,77.5,3.099999905,7.599999905,0.569999993,11.5,80.19999695,0,HI,20.08333333
11/9/2020 23:20,82.30000305,3.5,7.800000191,0,7.400000095,70.90000153,2,HI,19.38333333
11/9/2020 23:21,82.30000305,3.5,7.800000191,0,7.400000095,70.90000153,0,HI,0.716666667
11/9/2020 23:22,82.30000305,3.5,7.800000191,0,7.400000095,70.90000153,0,HI,2.15
11/9/2020 23:23,82.30000305,3.5,7.800000191,0,7.400000095,70.90000153,0,HI,0.716666667
11/9/2020 23:24,77.30000305,2.900000095,7.400000095,0.25999999,7.699999809,70.90000153,1,HI,3.583333333
11/9/2020 23:25,77.30000305,2.900000095,7.400000095,0.25999999,7.699999809,70.90000153,2,HI,0.716666667
11/9/2020 23:26,77.30000305,2.900000095,7.400000095,0.25999999,7.699999809,70.90000153,0,HI,2.15
11/9/2020 23:27,77.30000305,2.900000095,7.400000095,0.25999999,7.699999809,70.90000153,0,HI,0.716666667
11/9/2020 23:28,72.40000153,69.30000305,5.800000191,0.610000014,9.800000191,112.0999985,1,CLEAR,2.15
11/9/2020 23:29,78.59999847,68,5.800000191,0.610000014,10.30000019,107.6999969,0,CLEAR,7.9
11/9/2020 23:30,66.69999695,63.09999847,6.199999809,0.649999976,10.60000038,119.8000031,0,CLEAR,20.08333333
11/9/2020 23:31,64.09999847,60.70000076,6,0.600000024,11.10000038,131.5,0,CLEAR,19.36666667
11/9/2020 23:32,62.79999924,52.59999847,6,0.579999983,11.19999981,115.3000031,2,CLEAR,17.95
11/9/2020 23:33,62.79999924,52.59999847,6,0.579999983,11.19999981,115.3000031,0,CLEAR,2.15
11/9/2020 23:34,62.79999924,52.59999847,6,0.579999983,11.19999981,115.3000031,0,CLEAR,0.716666667
11/9/2020 23:35,67.19999695,51,5.699999809,0.600000024,11,120,0,CLEAR,5.016666667
11/9/2020 23:36,69.59999847,54.79999924,5.599999905,0.589999974,11,121.6999969,0,CLEAR,13.46666667
11/9/2020 23:37,64.59999847,59.40000153,6.5,0.560000002,9.699999809,125.5999985,0,CLEAR,20.96666667
11/9/2020 23:38,69,48.09999847,6,0.569999993,9.699999809,109.9000015,0,CLEAR,20.08333333
11/9/2020 23:39,68.30000305,45.5,6.699999809,0.589999974,9.899999619,124.3000031,0,CLEAR,12.2
11/9/2020 23:40,64.59999847,53.90000153,6.5,0.620000005,10.69999981,110.5999985,1,CLEAR,4.3
11/9/2020 23:41,64.59999847,53.90000153,6.5,0.620000005,10.69999981,110.5999985,0,CLEAR,3.6
11/9/2020 23:42,63.70000076,47.29999924,5.599999905,0.589999974,10.80000019,132.8000031,2,CLEAR,7.166666667
11/9/2020 23:43,65.90000153,49.20000076,6.300000191,0.589999974,10,110.1999969,0,CLEAR,2.866666667
11/9/2020 23:44,59.20000076,45.09999847,5.599999905,0.600000024,11.69999981,128.6000061,0,HI,10.05
11/9/2020 23:45,59.20000076,45.09999847,5.599999905,0.600000024,11.69999981,128.6000061,1,HI,2.15
11/9/2020 23:46,68.5,51.29999924,5.800000191,0.569999993,10.10000038,110.9000015,0,CLEAR,9.333333333
11/9/2020 23:47,146.8999939,58.79999924,6.5,0.610000014,10.19999981,124.6999969,0,CLEAR,8.6
11/9/2020 23:48,151,61.70000076,6.400000095,0.560000002,10.60000038,113.5,0,CLEAR,20.08333333
11/9/2020 23:49,164.6999969,61.40000153,5.800000191,0.649999976,10.80000019,116.3000031,0,CLEAR,10.05
11/9/2020 23:50,164.6999969,61.40000153,5.800000191,0.649999976,10.80000019,116.3000031,0,CLEAR,0.716666667
11/9/2020 23:51,164.6999969,61.40000153,5.800000191,0.649999976,10.80000019,116.3000031,2,CLEAR,2.15
11/9/2020 23:52,164.6999969,61.40000153,5.800000191,0.649999976,10.80000019,116.3000031,0,CLEAR,0.716666667
11/9/2020 23:53,166.3000031,61.79999924,6.5,0.649999976,11.39999962,113.1999969,0,CLEAR,5.75
11/9/2020 23:54,161.1000061,59.20000076,6.099999905,0.589999974,11,118,0,CLEAR,20.08333333
11/9/2020 23:55,157.6000061,58.90000153,6.699999809,0.579999983,11.19999981,129.5,0,CLEAR,20.08333333
11/9/2020 23:56,142.1999969,50.20000076,5.699999809,0.560000002,11,124.1999969,0,CLEAR,19.01666667
11/9/2020 23:57,155.6000061,50.40000153,5.699999809,0.649999976,11.30000019,108.6999969,0,CLEAR,21.16666667
11/9/2020 23:58,141.6999969,47.20000076,6.699999809,0.639999986,11.80000019,115.3000031,0,CLEAR,20.08333333
11/9/2020 23:59,141.6999969,47.20000076,6.699999809,0.639999986,11.80000019,115.3000031,0,CLEAR,2.15
11/10/2020 0:00,136.8999939,52.90000153,5.800000191,0.639999986,11.5,113.8000031,0,CLEAR,17.93333333
11/10/2020 0:01,152.6999969,47.29999924,6.5,0.579999983,11.69999981,122.4000015,0,CLEAR,15.06666667
11/10/2020 0:02,143.6000061,43.40000153,6.599999905,0.540000021,10,117.5,0,CLEAR,5.016666667
11/10/2020 0:03,74.30000305,4.099999905,5.900000095,0.649999976,10,110.6999969,0,CLEAR,2.883333333
11/10/2020 0:04,74.30000305,4.099999905,5.900000095,0.649999976,10,110.6999969,0,CLEAR,0.716666667
11/10/2020 0:05,74.30000305,4.099999905,5.900000095,0.649999976,10,110.6999969,0,CLEAR,1.433333333
11/10/2020 0:06,74.30000305,4.099999905,5.900000095,0.649999976,10,110.6999969,0,CLEAR,0.716666667
11/10/2020 0:07,74.30000305,4.099999905,5.900000095,0.649999976,10,110.6999969,0,CLEAR,0.716666667
11/10/2020 0:08,68.5,4.099999905,6.400000095,0.540000021,10.60000038,117.0999985,0,CLEAR,12.91666667
11/10/2020 0:09,71.19999695,3.799999952,5.599999905,0.610000014,9.800000191,121.5,0,CLEAR,20.08333333
11/10/2020 0:10,71.19999695,3.799999952,5.599999905,0.610000014,9.800000191,121.5,0,CLEAR,4.316666667
11/10/2020 0:11,75.59999847,4,5.800000191,0.610000014,11,117.9000015,0,CLEAR,0.7
11/10/2020 0:12,75.59999847,4,5.800000191,0.610000014,11,117.9000015,0,CLEAR,0.716666667
11/10/2020 0:13,75.59999847,4,5.800000191,0.610000014,11,117.9000015,0,CLEAR,0.716666667
11/10/2020 0:14,73.30000305,4.199999809,6.400000095,0.649999976,10.30000019,105.1999969,0,CLEAR,20.08333333
11/10/2020 0:15,65.09999847,4,6.099999905,0.560000002,8.300000191,123.5999985,0,CLEAR,20.08333333
11/10/2020 0:16,79.80000305,3.400000095,7.199999809,0.529999971,8.800000191,151.8999939,0,HI,20.08333333
11/10/2020 0:17,87.30000305,3.400000095,7.800000191,0,9,54,0,HI,20.1
11/10/2020 0:18,85.19999695,3.299999952,8.300000191,0,8.100000381,63.29999924,0,HI,10.75
11/10/2020 0:19,84.90000153,2.200000048,6.800000191,0.07,7.400000095,63.20000076,0,CLEAR,0.716666667
11/10/2020 0:20,84.90000153,2.200000048,6.800000191,0.07,7.400000095,63.20000076,0,CLEAR,2.166666667
11/10/2020 0:21,84.90000153,2.200000048,6.800000191,0.07,7.400000095,63.20000076,0,CLEAR,0.716666667
11/10/2020 0:22,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,3.583333333
11/10/2020 0:23,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,0.716666667
11/10/2020 0:24,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,1.433333333
11/10/2020 0:25,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,0.716666667
11/10/2020 0:26,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,0.716666667
11/10/2020 0:27,70.90000153,64.69999695,5.599999905,0.629999995,11.80000019,113.5,0,CLEAR,4.3
11/10/2020 0:28,80,61.70000076,6.599999905,0.569999993,10.10000038,118.5999985,0,CLEAR,14.35
11/10/2020 0:29,75.30000305,56.20000076,6.300000191,0.589999974,10.5,128.3999939,0,CLEAR,19.36666667
11/10/2020 0:30,65.80000305,60,5.599999905,0.649999976,10.60000038,108.8000031,0,CLEAR,17.23333333
11/10/2020 0:31,65.80000305,60,5.599999905,0.649999976,10.60000038,108.8000031,0,CLEAR,0.716666667
11/10/2020 0:32,65.80000305,60,5.599999905,0.649999976,10.60000038,108.8000031,0,CLEAR,0.716666667
11/10/2020 0:33,65.80000305,60,5.599999905,0.649999976,10.60000038,108.8000031,0,CLEAR,0.716666667
11/10/2020 0:34,65.80000305,60,5.599999905,0.649999976,10.60000038,108.8000031,0,CLEAR,0.716666667
11/10/2020 0:35,62,52.20000076,5.900000095,0.540000021,9.800000191,114.5999985,0,CLEAR,20.08333333
11/10/2020 0:36,71.5,59.40000153,5.599999905,0.639999986,9.899999619,118.5,0,CLEAR,20.08333333
11/10/2020 0:37,66.09999847,54.29999924,6.099999905,0.639999986,10.5,118.4000015,0,CLEAR,20.08333333
11/10/2020 0:38,63,53.90000153,5.800000191,0.649999976,9.699999809,128.8000031,0,CLEAR,20.1
11/10/2020 0:39,61.40000153,46.40000153,6.300000191,0.600000024,11.10000038,117.0999985,0,CLEAR,20.08333333
11/10/2020 0:40,67.40000153,44.40000153,6.699999809,0.550000012,10.19999981,134.8000031,0,CLEAR,13.63333333
11/10/2020 0:41,66.40000153,43.20000076,6.699999809,0.569999993,10,126.0999985,0,CLEAR,6.45
11/10/2020 0:42,163.3000031,67,5.800000191,0.629999995,11.69999981,130.3999939,0,CLEAR,13.63333333
11/10/2020 0:43,157.8999939,65.69999695,5.699999809,0.600000024,11.69999981,131.1000061,0,CLEAR,5.733333333
11/10/2020 0:44,157.8999939,64.59999847,6.5,0.550000012,11.5,122.8000031,0,CLEAR,10.05
11/10/2020 0:45,157.8999939,64.59999847,6.5,0.550000012,11.5,122.8000031,0,CLEAR,0.716666667
11/10/2020 0:46,157.8999939,64.59999847,6.5,0.550000012,11.5,122.8000031,0,CLEAR,1.433333333
11/10/2020 0:47,157.8999939,64.59999847,6.5,0.550000012,11.5,122.8000031,0,CLEAR,0.716666667
11/10/2020 0:48,156.8999939,56.40000153,6.400000095,0.600000024,10.5,116.4000015,0,CLEAR,7.183333333
11/10/2020 0:49,154.8999939,55.09999847,6.599999905,0.560000002,11.10000038,112.3000031,0,CLEAR,20.08333333
11/10/2020 0:50,141.1999969,61.20000076,6.400000095,0.569999993,9.800000191,119.3000031,0,CLEAR,20.08333333
11/10/2020 0:51,149.6999969,51.70000076,6.099999905,0.610000014,11,115,0,CLEAR,20.08333333
11/10/2020 0:52,165.1999969,52,6.300000191,0.540000021,10,120,0,CLEAR,20.1
11/10/2020 0:53,140.1999969,54.29999924,6.199999809,0.620000005,10.80000019,123.1999969,0,CLEAR,20.08333333
11/10/2020 0:54,154.5,49.70000076,5.599999905,0.649999976,10.30000019,115.3000031,0,CLEAR,5.016666667
11/10/2020 0:55,154.5,49.70000076,5.599999905,0.649999976,10.30000019,115.3000031,0,CLEAR,3.583333333
11/10/2020 0:56,139.1999969,51,6.699999809,0.629999995,10.5,112.8000031,0,CLEAR,10.06666667
11/10/2020 0:57,139.1999969,51,6.699999809,0.629999995,10.5,112.8000031,0,CLEAR,1.416666667
11/10/2020 0:58,153.6999969,47.90000153,6.599999905,0.579999983,11.39999962,116.4000015,0,CLEAR,10.76666667
11/10/2020 0:59,151.8999939,45.79999924,6.300000191,0.620000005,11.69999981,104.8000031,0,CLEAR,8.6
11/10/2020 1:00,151.8999939,45.79999924,6.300000191,0.620000005,11.69999981,104.8000031,0,CLEAR,2.883333333
11/10/2020 1:01,151.8999939,45.79999924,6.300000191,0.620000005,11.69999981,104.8000031,0,CLEAR,0.716666667
11/10/2020 1:02,135.3999939,43.90000153,5.699999809,0.620000005,10.10000038,124.0999985,0,CLEAR,1.433333333
11/10/2020 1:03,135.3999939,43.90000153,5.699999809,0.620000005,10.10000038,124.0999985,0,CLEAR,0.716666667
11/10/2020 1:04,135.3999939,43.90000153,5.699999809,0.620000005,10.10000038,124.0999985,0,CLEAR,2.15
11/10/2020 1:05,69.30000305,3.799999952,5.900000095,0.540000021,10.80000019,105.0999985,0,CLEAR,12.2
11/10/2020 1:06,70.19999695,3.900000095,6.099999905,0.560000002,11.30000019,119.8000031,0,CLEAR,20.08333333
11/10/2020 1:07,82.40000153,3.299999952,6.699999809,0.540000021,11.89999962,128.3000031,0,HI,4.3
11/10/2020 1:08,82.40000153,3.299999952,6.699999809,0.540000021,11.89999962,128.3000031,0,HI,0.716666667
11/10/2020 1:09,82.40000153,3.299999952,6.699999809,0.540000021,11.89999962,128.3000031,0,HI,0.716666667
11/10/2020 1:10,82.40000153,3.299999952,6.699999809,0.540000021,11.89999962,128.3000031,0,HI,0.716666667
11/10/2020 1:11,67.40000153,4.199999809,5.599999905,0.620000005,10.5,109.4000015,0,CLEAR,13.63333333
11/10/2020 1:12,69.19999695,4.099999905,6.400000095,0.610000014,11,122.0999985,0,CLEAR,20.08333333
11/10/2020 1:13,64.09999847,3.700000048,6.400000095,0.550000012,7.800000191,144,0,HI,20.1
11/10/2020 1:14,75.80000305,3.400000095,9.100000381,0.519999981,12,71.80000305,0,HI,20.08333333
11/10/2020 1:15,86.80000305,3.400000095,7.099999905,0,8.800000191,63.59999847,0,CLEAR,20.08333333
11/10/2020 1:16,83.30000305,3.299999952,8.100000381,0,7,69.40000153,0,HI,2.15
11/10/2020 1:17,83.30000305,3.299999952,8.100000381,0,7,69.40000153,0,HI,0.716666667
11/10/2020 1:18,83.30000305,3.299999952,8.100000381,0,7,69.40000153,0,HI,2.166666667
11/10/2020 1:19,83.30000305,3.299999952,8.100000381,0,7,69.40000153,0,HI,0.716666667
11/10/2020 1:20,79.5,2.900000095,8.100000381,0.25999999,7.900000095,64.80000305,0,HI,3.583333333
11/10/2020 1:21,79.5,2.900000095,8.100000381,0.25999999,7.900000095,64.80000305,0,HI,0.716666667
11/10/2020 1:22,79.5,2.900000095,8.100000381,0.25999999,7.900000095,64.80000305,0,HI,2.15
11/10/2020 1:23,79.5,2.900000095,8.100000381,0.25999999,7.900000095,64.80000305,0,HI,0.716666667
11/10/2020 1:24,79.5,2.900000095,8.100000381,0.25999999,7.900000095,64.80000305,0,HI,2.15
11/10/2020 1:25,70,70.09999847,6.5,0.620000005,10.89999962,107.0999985,0,CLEAR,5.016666667
11/10/2020 1:26,67.69999695,64.40000153,6.699999809,0.560000002,9.899999619,121.5,0,CLEAR,19.38333333
11/10/2020 1:27,69.59999847,59.40000153,5.800000191,0.579999983,10.60000038,126.5,0,CLEAR,15.25
11/10/2020 1:28,71.69999695,57.90000153,6.099999905,0.540000021,10.39999962,131.6000061,1,CLEAR,4.116666667
11/10/2020 1:29,71.69999695,57.90000153,6.099999905,0.540000021,10.39999962,131.6000061,0,CLEAR,0.716666667
11/10/2020 1:30,65.90000153,51.79999924,6.699999809,0.639999986,10.10000038,124.6999969,0,CLEAR,20.08333333
11/10/2020 1:31,60.29999924,55.70000076,5.599999905,0.560000002,10.5,132.1999969,0,CLEAR,20.08333333
11/10/2020 1:32,65.5,53.40000153,6.599999905,0.569999993,10.39999962,123.0999985,0,CLEAR,20.1
11/10/2020 1:33,70.40000153,49,5.800000191,0.639999986,10.19999981,113.0999985,0,CLEAR,20.08333333
11/10/2020 1:34,62.5,50.09999847,5.5,0.600000024,11.39999962,116.8000031,0,CLEAR,7.166666667
11/10/2020 1:35,68.09999847,51.59999847,6,0.620000005,10.10000038,118.5,1,CLEAR,6.466666667
11/10/2020 1:36,61.09999847,52,6.5,0.560000002,11.69999981,126.9000015,0,CLEAR,6.45
11/10/2020 1:37,61.09999847,52,6.5,0.560000002,11.69999981,126.9000015,1,CLEAR,2.15
11/10/2020 1:38,61.09999847,52,6.5,0.560000002,11.69999981,126.9000015,1,CLEAR,3.6
11/10/2020 1:39,68.19999695,50.29999924,6.300000191,0.639999986,11.10000038,132.6000061,1,CLEAR,10.75
11/10/2020 1:40,66.69999695,44.5,5.800000191,0.639999986,9.800000191,111.5999985,1,CLEAR,3.583333333
11/10/2020 1:41,65.30000305,51.29999924,6.5,0.639999986,11,132.6000061,0,CLEAR,11.48333333
11/10/2020 1:42,59.90000153,49.20000076,5.599999905,0.569999993,11.39999962,116.9000015,0,CLEAR,4.3
11/10/2020 1:43,59.90000153,49.20000076,5.599999905,0.569999993,11.39999962,116.9000015,0,CLEAR,3.6
11/10/2020 1:44,168.8000031,69.59999847,6.199999809,0.560000002,11.39999962,119.3000031,0,CLEAR,10.03333333
11/10/2020 1:45,168.8000031,69.59999847,6.199999809,0.560000002,11.39999962,119.3000031,0,CLEAR,0.716666667
11/10/2020 1:46,168.8000031,69.59999847,6.199999809,0.560000002,11.39999962,119.3000031,0,CLEAR,0.716666667
11/10/2020 1:47,168.8000031,69.59999847,6.199999809,0.560000002,11.39999962,119.3000031,0,CLEAR,0.716666667
11/10/2020 1:48,165.6000061,65.09999847,5.699999809,0.589999974,10.30000019,111.4000015,0,CLEAR,7.9
11/10/2020 1:49,151.1999969,54,6.5,0.569999993,10.39999962,115.1999969,0,CLEAR,20.08333333
11/10/2020 1:50,166.8000031,60.29999924,6.099999905,0.639999986,10.39999962,117.1999969,0,CLEAR,20.08333333
11/10/2020 1:51,143.6999969,53.09999847,6.300000191,0.610000014,11.19999981,118.9000015,0,CLEAR,20.1
11/10/2020 1:52,159.3999939,55.40000153,6.300000191,0.649999976,11.30000019,125.9000015,0,CLEAR,20.08333333
11/10/2020 1:53,140.6000061,55.90000153,6.300000191,0.550000012,10.80000019,129.3999939,0,CLEAR,20.08333333
11/10/2020 1:54,149.8999939,54.09999847,5.900000095,0.540000021,10.89999962,124.5,0,CLEAR,7.183333333
11/10/2020 1:55,149.8999939,54.09999847,5.900000095,0.540000021,10.89999962,124.5,0,CLEAR,3.583333333
11/10/2020 1:56,158.8999939,48,6,0.649999976,11.60000038,131.1000061,0,CLEAR,9.316666667
11/10/2020 1:57,135.5,47.40000153,5.599999905,0.620000005,11.10000038,115.8000031,0,CLEAR,7.9
11/10/2020 1:58,158.8000031,45.40000153,6.599999905,0.610000014,10.10000038,121.3000031,0,CLEAR,11.48333333
11/10/2020 1:59,147.3000031,53,5.599999905,0.579999983,10.80000019,124.1999969,0,CLEAR,0.716666667
11/10/2020 2:00,147.3000031,53,5.599999905,0.579999983,10.80000019,124.1999969,0,CLEAR,2.15
11/10/2020 2:01,147.3000031,53,5.599999905,0.579999983,10.80000019,124.1999969,0,CLEAR,1.433333333
11/10/2020 2:02,136.8000031,50,6.400000095,0.629999995,11.5,121.9000015,0,CLEAR,12.91666667
